6.500000000000000222e-01,3.090459726246597705e-01,5.972552717352981599e-02,9.820128963961924917e-01,-1.906436613497673571e+00,8.124926961323850616e-01,-6.143604549664252179e-01
7.000000000000000666e-01,3.095415834280192957e-01,6.107840400041655848e-02,9.820128963961924917e-01,-1.906436613497673571e+00,8.124926961323850616e-01,-6.143604549664252179e-01
7.500000000000000000e-01,3.100369364512112202e-01,6.243029574190564479e-02,9.820128963961924917e-01,-1.906436613497673571e+00,8.124926961323850616e-01,-6.143604549664252179e-01
8.000000000000000444e-01,3.105320182527865347e-01,6.378114742513388280e-02,9.820128963961924917e-01,-1.906436613497673571e+00,8.124926961323850616e-01,-6.143604549664252179e-01
8.500000000000000888e-01,3.110268153975483951e-01,6.513090411309246930e-02,9.820128963961924917e-01,-1.906436613497673571e+00,8.124926961323850616e-01,-6.143604549664252179e-01
9.000000000000000222e-01,3.115213144569541903e-01,6.647951090693729470e-02,9.820128963961924917e-01,-1.906436613497673571e+00,8.124926961323850616e-01,-6.143604549664252179e-01
9.500000000000000666e-01,3.120155020095169429e-01,6.782691294829755468e-02,9.820128963961924917e-01,-1.906436613497673571e+00,8.124926961323850616e-01,-6.143604549664252179e-01
1.000000000000000000e+00,3.125093646412064885e-01,6.917305542158287690e-02,2.874642141016864549e+00,-5.217892151432965697e-01,1.165025074419803630e+00,-3.410541594153866929e-01
1.050000000000000044e+00,3.130028889458508212e-01,7.051788355628849092e-02,2.874642141016864549e+00,-5.217892151432965697e-01,1.165025074419803630e+00,-3.410541594153866929e-01
1.100000000000000089e+00,3.134960615255364957e-01,7.186134262929871896e-02,2.874642141016864549e+00,-5.217892151432965697e-01,1.165025074419803630e+00,-3.410541594153866929e-01
1.150000000000000133e+00,3.139888689910096398e-01,7.320337796718826007e-02,2.874642141016864549e+00,-5.217892151432965697e-01,1.165025074419803630e+00,-3.410541594153866929e-01
1.200000000000000178e+00,3.144812979620761340e-01,7.454393494852175339e-02,2.874642141016864549e+00,-5.217892151432965697e-01,1.165025074419803630e+00,-3.410541594153866929e-01
1.250000000000000000e+00,3.149733350680015143e-01,7.588295900615082967e-02,2.874642141016864549e+00,-5.217892151432965697e-01,1.165025074419803630e+00,-3.410541594153866929e-01
1.300000000000000044e+00,3.154649669479112073e-01,7.722039562950924751e-02,2.874642141016864549e+00,-5.217892151432965697e-01,1.165025074419803630e+00,-3.410541594153866929e-01
1.350000000000000089e+00,3.159561802511896000e-01,7.855619036690530965e-02,2.874642141016864549e+00,-5.217892151432965697e-01,1.165025074419803630e+00,-3.410541594153866929e-01
1.400000000000000133e+00,3.164469616378793315e-01,7.989028882781223917e-02,2.874642141016864549e+00,-5.217892151432965697e-01,1.165025074419803630e+00,-3.410541594153866929e-01
1.450000000000000178e+00,3.169372977790803070e-01,8.122263668515564139e-02,2.874642141016864549e+00,-5.217892151432965697e-01,1.165025074419803630e+00,-3.410541594153866929e-01
1.500000000000000000e+00,3.174271753573483235e-01,8.255317967759864817e-02,2.874642141016864549e+00,-5.217892151432965697e-01,1.165025074419803630e+00,-3.410541594153866929e-01
1.550000000000000044e+00,3.179165810670928627e-01,8.388186361182406459e-02,2.874642141016864549e+00,-5.217892151432965697e-01,1.165025074419803630e+00,-3.410541594153866929e-01
1.600000000000000089e+00,3.184055016149753281e-01,8.520863436481378173e-02,2.874642141016864549e+00,-5.217892151432965697e-01,1.165025074419803630e+00,-3.410541594153866929e-01
1.650000000000000133e+00,3.188939237203065047e-01,8.653343788612538612e-02,2.874642141016864549e+00,-5.217892151432965697e-01,1.165025074419803630e+00,-3.410541594153866929e-01
1.700000000000000178e+00,3.193818341154436302e-01,8.785622020016552181e-02,2.874642141016864549e+00,-5.217892151432965697e-01,1.165025074419803630e+00,-3.410541594153866929e-01
1.750000000000000000e+00,3.198692195461869670e-01,8.917692740846028254e-02,2.874642141016864549e+00,-5.217892151432965697e-01,1.165025074419803630e+00,-3.410541594153866929e-01
1.800000000000000044e+00,3.203560667721763178e-01,9.049550569192235661e-02,2.874642141016864549e+00,-5.217892151432965697e-01,1.165025074419803630e+00,-3.410541594153866929e-01
1.850000000000000089e+00,3.208423625672869317e-01,9.181190131311481317e-02,2.874642141016864549e+00,-5.217892151432965697e-01,1.165025074419803630e+00,-3.410541594153866929e-01
1.900000000000000133e+00,3.213280937200249654e-01,9.312606061851155803e-02,2.874642141016864549e+00,-5.217892151432965697e-01,1.165025074419803630e+00,-3.410541594153866929e-01
1.950000000000000178e+00,3.218132470339224449e-01,9.443793004075420883e-02,2.874642141016864549e+00,-5.217892151432965697e-01,1.165025074419803630e+00,-3.410541594153866929e-01
2.000000000000000000e+00,3.222978093279319500e-01,9.574745610090538983e-02,3.211141317993928546e+00,-3.751661750900489256e+00,1.222818046510468104e+00,-2.057591248752245194e-01
2.050000000000000266e+00,3.227817674368209655e-01,9.705458541069847400e-02,3.211141317993928546e+00,-3.751661750900489256e+00,1.222818046510468104e+00,-2.057591248752245194e-01
2.100000000000000089e+00,3.232651082115650665e-01,9.835926467478321722e-02,3.211141317993928546e+00,-3.751661750900489256e+00,1.222818046510468104e+00,-2.057591248752245194e-01
